,AskPrice1,BidPrice1,InstrumentID,LastPrice,UpdateMillisec,UpdateTime
16412,437.5,437.0,i1801,437.5,75,10:30:37
16413,437.5,437.0,i1801,437.5,432,10:30:35
16414,437.5,437.0,i1801,437.5,445,10:30:36
16415,437.5,437.0,i1801,437.5,84,10:30:38
16416,437.5,437.0,i1801,437.5,545,10:30:37
16417,437.5,437.0,i1801,437.5,243,10:30:38
16418,437.5,437.0,i1801,437.5,978,10:30:38
16419,437.5,437.0,i1801,437.5,74,10:30:40
16420,437.5,437.0,i1801,437.5,344,10:30:39
16421,437.5,437.0,i1801,437.5,534,10:30:40
16422,437.5,437.0,i1801,437.5,910,10:30:40
16423,437.5,437.0,i1801,437.5,585,10:30:41
16424,437.5,437.0,i1801,437.5,567,10:30:42
16425,437.5,437.0,i1801,437.5,754,10:30:43
16426,437.5,437.0,i1801,437.5,496,10:30:43
16427,438.0,437.0,i1801,437.5,576,10:30:44
16428,437.5,437.0,i1801,437.5,547,10:30:45
16429,437.5,437.0,i1801,437.5,91,10:30:46
16430,438.0,437.0,i1801,437.5,46,10:30:45
16431,437.5,437.0,i1801,437.5,501,10:30:46
16432,437.5,437.0,i1801,437.5,75,10:30:47
16433,437.5,437.0,i1801,437.0,575,10:30:47
16434,437.5,437.0,i1801,437.0,93,10:30:48
16435,437.5,437.0,i1801,437.0,512,10:30:48
16436,437.5,437.0,i1801,437.5,572,10:30:49
16437,437.5,437.0,i1801,437.5,85,10:30:49
16438,437.5,437.0,i1801,437.5,87,10:30:50
16439,437.5,437.0,i1801,437.5,586,10:30:50
16440,437.5,437.0,i1801,437.5,91,10:30:51
16441,437.5,437.0,i1801,437.5,73,10:30:52
16442,437.5,437.0,i1801,437.5,547,10:30:51
16443,437.5,437.0,i1801,437.5,504,10:30:52
16444,437.5,437.0,i1801,437.5,565,10:30:54
16445,437.5,437.0,i1801,437.5,548,10:30:53
16446,437.5,437.0,i1801,437.5,548,10:30:55
16447,437.5,437.0,i1801,437.5,74,10:30:54
16448,437.5,437.0,i1801,437.5,4,10:30:56
16449,437.5,437.0,i1801,437.5,469,10:30:56
16450,437.5,437.0,i1801,437.5,575,10:30:58
16451,437.5,437.0,i1801,437.5,485,10:30:59
16452,437.5,437.0,i1801,437.0,325,10:31:01
16453,437.5,437.0,i1801,437.0,371,10:31:03
16454,437.5,437.0,i1801,437.0,90,10:31:04
16455,437.5,437.0,i1801,437.0,593,10:31:04
16456,437.5,437.0,i1801,437.5,18,10:31:05
16457,437.5,437.0,i1801,437.5,41,10:31:06
16458,437.5,437.0,i1801,437.5,576,10:31:05
16459,437.5,437.0,i1801,437.5,49,10:31:07
16460,437.5,437.0,i1801,437.5,552,10:31:06
16461,437.5,437.0,i1801,437.5,575,10:31:08
16462,437.5,437.0,i1801,437.5,201,10:31:07
16463,437.5,437.0,i1801,437.5,986,10:31:08
16464,437.5,437.0,i1801,437.5,75,10:31:10
16465,437.5,437.0,i1801,437.5,579,10:31:13
16466,437.5,437.0,i1801,437.0,74,10:31:18
16467,437.5,437.0,i1801,437.5,42,10:31:15
16468,437.5,437.0,i1801,437.0,322,10:31:18
16469,437.5,437.0,i1801,437.0,323,10:31:19
16470,437.5,437.0,i1801,437.0,251,10:31:20
16471,437.5,437.0,i1801,437.0,999,10:31:20
16472,437.5,437.0,i1801,437.0,587,10:31:21
16473,437.5,437.0,i1801,437.0,587,10:31:24
16474,437.5,437.0,i1801,437.0,560,10:31:22
16475,437.5,437.0,i1801,437.0,537,10:31:27
16476,437.5,437.0,i1801,437.0,59,10:31:32
16477,437.5,437.0,i1801,437.0,69,10:31:30
16478,437.5,437.0,i1801,437.0,593,10:31:25
16479,437.5,437.0,i1801,437.0,71,10:31:35
16480,437.5,437.0,i1801,437.0,903,10:31:36
16481,437.5,437.0,i1801,437.0,982,10:31:37
16482,437.5,437.0,i1801,437.0,530,10:31:39
16483,437.5,437.0,i1801,437.0,573,10:31:38
16484,437.5,437.0,i1801,437.0,27,10:31:42
16485,437.5,437.0,i1801,437.0,493,10:31:44
16486,437.5,437.0,i1801,437.0,19,10:31:49
16487,437.5,437.0,i1801,437.0,943,10:31:44
16488,437.5,437.0,i1801,437.0,551,10:31:51
16489,437.5,437.0,i1801,437.0,78,10:31:57
16490,437.5,437.0,i1801,437.0,450,10:31:57
16491,437.5,437.0,i1801,437.0,521,10:32:01
16492,437.5,437.0,i1801,437.0,590,10:32:05
16493,437.5,437.0,i1801,437.0,81,10:32:05
16494,437.5,437.0,i1801,437.0,74,10:32:06
16495,437.5,437.0,i1801,437.0,368,10:32:06
16496,437.5,437.0,i1801,437.0,18,10:32:07
16497,437.5,437.0,i1801,437.0,560,10:32:07
16498,437.5,437.0,i1801,437.5,573,10:32:09
16499,437.5,437.0,i1801,437.5,578,10:32:10
16500,437.5,437.0,i1801,437.0,0,10:32:08
16501,438.0,437.5,i1801,437.5,910,10:32:10
16502,438.0,437.5,i1801,437.5,506,10:32:11
16503,437.5,437.0,i1801,437.5,562,10:32:15
16504,437.5,437.0,i1801,437.5,839,10:32:14
16505,438.0,437.5,i1801,437.5,93,10:32:12
16506,437.5,437.0,i1801,437.5,115,10:32:16
16507,437.5,437.0,i1801,437.5,547,10:32:18
16508,437.5,437.0,i1801,437.5,323,10:32:19
16509,437.5,437.0,i1801,437.5,990,10:32:19
16510,437.5,437.0,i1801,437.5,486,10:32:20
16511,437.5,437.0,i1801,437.5,21,10:32:21
16512,437.5,437.0,i1801,437.5,61,10:32:24
16513,438.0,437.5,i1801,437.5,559,10:32:25
16514,438.0,437.5,i1801,437.5,559,10:32:24
16515,438.0,437.5,i1801,437.5,920,10:32:25
16516,438.0,437.0,i1801,437.5,73,10:32:27
16517,438.0,437.5,i1801,437.5,323,10:32:30
16518,437.5,437.0,i1801,437.5,411,10:32:27
16519,438.0,437.5,i1801,437.5,84,10:32:31
16520,438.0,437.5,i1801,438.0,935,10:32:31
16521,438.0,437.5,i1801,438.0,69,10:32:33
16522,438.0,437.5,i1801,438.0,559,10:32:32
16523,438.0,437.5,i1801,438.0,594,10:32:33
16524,438.0,437.5,i1801,438.0,31,10:32:34
16525,438.0,437.5,i1801,438.0,580,10:32:34
16526,438.0,437.5,i1801,438.0,590,10:32:35
16527,438.0,437.5,i1801,438.0,91,10:32:36
16528,438.0,437.5,i1801,438.0,73,10:32:35
16529,438.0,437.5,i1801,438.0,554,10:32:36
16530,438.0,437.5,i1801,438.0,26,10:32:38
16531,438.0,437.5,i1801,438.0,506,10:32:37
16532,438.0,437.5,i1801,438.0,72,10:32:37
16533,438.0,437.5,i1801,438.0,978,10:32:38
16534,438.0,437.5,i1801,438.0,555,10:32:38
16535,438.0,437.5,i1801,438.0,562,10:32:40
16536,438.0,437.5,i1801,438.0,878,10:32:41
16537,438.0,437.5,i1801,438.0,571,10:32:39
16538,438.0,437.5,i1801,438.0,96,10:32:41
16539,438.0,437.5,i1801,438.0,10,10:32:43
16540,438.0,437.5,i1801,438.0,47,10:32:44
16541,438.0,437.5,i1801,438.0,35,10:32:45
16542,438.0,437.5,i1801,438.0,579,10:32:45
16543,438.0,437.5,i1801,438.0,525,10:32:46
16544,438.5,438.0,i1801,438.0,94,10:32:49
16545,438.0,437.5,i1801,438.0,975,10:32:46
16546,438.5,437.5,i1801,438.0,573,10:32:48
16547,438.5,437.5,i1801,438.0,586,10:32:49
16548,438.0,437.5,i1801,438.0,89,10:32:50
16549,438.0,437.5,i1801,438.0,575,10:32:51
16550,438.0,437.5,i1801,438.0,572,10:32:50
16551,438.0,437.5,i1801,438.0,909,10:32:52
16552,438.5,438.0,i1801,438.0,585,10:32:53
16553,438.5,438.0,i1801,438.0,66,10:32:54
16554,438.5,438.0,i1801,438.5,26,10:32:55
16555,438.5,438.0,i1801,438.0,492,10:32:56
16556,438.5,437.5,i1801,438.0,75,10:32:57
16557,438.0,437.5,i1801,438.0,86,10:32:56
16558,438.5,438.0,i1801,438.5,588,10:32:55
16559,438.5,437.5,i1801,438.0,524,10:32:58
16560,438.0,437.5,i1801,438.0,94,10:33:00
16561,438.5,437.5,i1801,438.0,541,10:32:59
16562,438.5,437.5,i1801,438.0,573,10:32:57
16563,438.0,437.5,i1801,438.0,533,10:33:00
16564,438.0,437.5,i1801,438.0,73,10:33:01
16565,438.0,437.5,i1801,438.0,476,10:33:01
16566,438.0,437.5,i1801,438.0,669,10:33:01
16567,438.0,437.5,i1801,438.0,518,10:33:02
16568,438.0,437.5,i1801,438.0,50,10:33:03
16569,438.0,437.5,i1801,437.5,82,10:33:05
16570,438.0,437.5,i1801,438.0,574,10:33:03
16571,438.0,437.5,i1801,437.5,965,10:33:03
16572,438.0,437.5,i1801,437.5,530,10:33:04
16573,438.0,437.5,i1801,437.5,457,10:33:05
16574,438.0,437.5,i1801,437.5,73,10:33:07
16575,438.0,437.5,i1801,437.5,576,10:33:06
16576,438.0,437.5,i1801,437.5,552,10:33:08
16577,438.0,437.5,i1801,437.5,54,10:33:06
16578,438.0,437.5,i1801,437.5,72,10:33:08
16579,438.0,437.5,i1801,437.5,590,10:33:07
16580,438.0,437.5,i1801,437.5,476,10:33:09
16581,438.0,437.5,i1801,437.5,12,10:33:10
16582,438.0,437.5,i1801,437.5,573,10:33:10
16583,438.0,437.5,i1801,437.5,821,10:33:08
16584,438.0,437.5,i1801,437.5,50,10:33:11
16585,438.0,437.5,i1801,437.5,73,10:33:14
16586,438.0,437.5,i1801,437.5,345,10:33:17
16587,438.0,437.5,i1801,437.5,27,10:33:13
16588,438.0,437.5,i1801,437.5,559,10:33:19
16589,438.0,437.5,i1801,437.5,45,10:33:20
16590,438.0,437.5,i1801,438.0,572,10:33:24
16591,438.0,437.5,i1801,438.0,560,10:33:30
16592,438.0,437.5,i1801,438.0,9,10:33:30
16593,438.0,437.0,i1801,438.0,593,10:33:32
16594,438.0,437.0,i1801,437.5,73,10:33:32
16595,437.5,437.0,i1801,438.0,22,10:33:33
16596,437.5,437.0,i1801,438.0,572,10:33:33
16597,437.5,437.0,i1801,438.0,74,10:33:34
16598,437.5,437.0,i1801,438.0,590,10:33:34
16599,437.5,437.0,i1801,438.0,82,10:33:35
16600,437.5,437.0,i1801,438.0,331,10:33:36
16601,437.5,437.0,i1801,438.0,81,10:33:36
16602,437.5,437.0,i1801,438.0,530,10:33:35
16603,437.5,437.0,i1801,437.5,858,10:33:36
16604,437.5,437.0,i1801,437.5,580,10:33:38
16605,437.5,437.0,i1801,437.5,536,10:33:37
16606,437.5,437.0,i1801,437.5,501,10:33:39
16607,437.5,437.0,i1801,437.5,73,10:33:40
16608,437.5,437.0,i1801,437.5,573,10:33:40
16609,437.5,437.0,i1801,437.5,84,10:33:39
16610,437.5,437.0,i1801,437.5,951,10:33:40
16611,437.5,437.0,i1801,437.0,93,10:33:42
16612,437.5,436.5,i1801,437.0,472,10:33:41
16613,437.5,437.0,i1801,437.0,596,10:33:42
16614,437.5,437.0,i1801,437.0,935,10:33:42
16615,437.0,436.5,i1801,437.0,569,10:33:48
16616,437.5,437.0,i1801,437.0,577,10:33:47
16617,437.5,437.0,i1801,437.0,950,10:33:45
16618,437.5,437.0,i1801,437.0,302,10:33:46
16619,437.0,436.5,i1801,437.0,503,10:33:50
16620,437.0,436.5,i1801,437.0,2,10:33:57
16621,437.0,436.5,i1801,437.0,5,10:33:52
16622,437.0,436.5,i1801,437.0,67,10:33:58
16623,437.0,436.5,i1801,437.0,38,10:33:59
16624,437.0,436.5,i1801,437.0,958,10:33:59
16625,437.0,436.5,i1801,437.0,16,10:34:02
16626,437.0,436.5,i1801,437.0,505,10:34:02
16627,437.0,436.5,i1801,437.0,30,10:34:03
16628,437.0,436.5,i1801,436.5,509,10:34:03
16629,437.0,436.5,i1801,436.5,939,10:34:05
16630,437.0,436.5,i1801,437.0,479,10:34:06
16631,437.0,436.5,i1801,436.5,71,10:34:05
16632,437.0,436.5,i1801,437.0,64,10:34:07
16633,437.0,436.5,i1801,436.5,935,10:34:09
16634,437.0,436.5,i1801,436.5,39,10:34:08
16635,437.0,436.5,i1801,436.5,361,10:34:09
16636,437.0,436.5,i1801,436.5,84,10:34:15
16637,437.0,436.5,i1801,436.5,574,10:34:15
16638,437.0,436.5,i1801,436.5,978,10:34:17
16639,437.0,436.5,i1801,436.5,60,10:34:16
16640,437.0,436.5,i1801,437.0,368,10:34:21
16641,437.0,436.5,i1801,436.5,82,10:34:22
16642,437.0,436.5,i1801,436.5,495,10:34:18
16643,437.0,436.5,i1801,436.5,513,10:34:22
16644,437.0,436.5,i1801,436.5,957,10:34:23
16645,437.0,436.5,i1801,436.5,944,10:34:25
16646,437.0,436.5,i1801,436.5,782,10:34:22
16647,437.0,436.5,i1801,436.5,284,10:34:24
16648,437.0,436.5,i1801,436.5,25,10:34:28
16649,437.0,436.5,i1801,436.5,574,10:34:26
16650,437.0,436.5,i1801,437.0,568,10:34:28
16651,437.0,436.5,i1801,437.0,84,10:34:29
16652,437.0,436.5,i1801,436.5,576,10:34:31
16653,437.0,436.5,i1801,436.5,77,10:34:32
16654,437.0,436.5,i1801,436.5,83,10:34:30
16655,437.0,436.5,i1801,436.5,523,10:34:33
16656,437.0,436.5,i1801,436.5,871,10:34:32
16657,437.0,436.5,i1801,436.5,575,10:34:36
16658,437.0,436.5,i1801,436.5,89,10:34:37
16659,437.0,436.5,i1801,436.5,34,10:34:38
16660,437.0,436.5,i1801,436.5,470,10:34:37
16661,437.0,436.5,i1801,436.5,563,10:34:38
16662,437.0,436.5,i1801,436.5,918,10:34:39
16663,437.0,436.5,i1801,436.5,849,10:34:38
16664,437.0,436.5,i1801,436.5,50,10:34:41
16665,437.0,436.5,i1801,436.5,429,10:34:39
16666,437.0,436.5,i1801,436.5,586,10:34:41
16667,437.0,436.5,i1801,436.5,626,10:34:41
16668,437.0,436.5,i1801,436.5,463,10:34:42
16669,437.0,436.5,i1801,436.5,53,10:34:43
16670,437.0,436.5,i1801,436.5,583,10:34:45
16671,437.0,436.5,i1801,436.5,34,10:34:45
16672,437.0,436.5,i1801,436.5,926,10:34:45
16673,437.0,436.5,i1801,436.5,952,10:34:43
16674,437.0,436.5,i1801,436.5,390,10:34:46
16675,437.0,436.5,i1801,436.5,39,10:34:47
16676,437.0,436.5,i1801,436.5,468,10:34:47
16677,437.0,436.5,i1801,436.5,564,10:34:49
16678,437.0,436.5,i1801,436.5,924,10:34:47
16679,437.0,436.5,i1801,436.5,80,10:34:50
16680,437.0,436.5,i1801,436.5,592,10:34:51
16681,437.0,436.5,i1801,436.5,561,10:34:50
16682,437.0,436.5,i1801,436.5,997,10:34:51
16683,437.0,436.5,i1801,436.5,73,10:34:59
16684,437.0,436.5,i1801,436.5,573,10:34:52
16685,437.0,436.5,i1801,436.5,274,10:34:57
16686,437.0,436.5,i1801,437.0,590,10:35:03
16687,437.0,436.5,i1801,436.5,88,10:35:03
16688,437.0,436.5,i1801,437.0,574,10:35:12
16689,437.0,436.5,i1801,437.0,84,10:35:13
16690,437.0,436.5,i1801,437.0,980,10:35:08
16691,437.0,436.5,i1801,436.5,586,10:35:13
16692,437.0,436.5,i1801,437.0,937,10:35:16
16693,437.5,437.0,i1801,437.0,971,10:35:14
16694,437.5,436.5,i1801,437.0,75,10:35:18
16695,437.0,436.5,i1801,437.0,698,10:35:19
16696,437.0,436.5,i1801,437.0,573,10:35:19
16697,437.5,436.5,i1801,437.0,484,10:35:18
16698,437.0,436.5,i1801,437.0,476,10:35:21
16699,437.5,436.5,i1801,437.0,389,10:35:22
16700,437.5,437.0,i1801,437.0,72,10:35:25
16701,437.5,437.0,i1801,437.0,68,10:35:26
16702,437.5,437.0,i1801,437.0,994,10:35:26
16703,437.5,436.5,i1801,437.0,323,10:35:33
16704,437.5,436.5,i1801,437.0,942,10:35:34
16705,437.5,437.0,i1801,437.0,321,10:35:37
16706,437.5,437.0,i1801,437.0,450,10:35:27
16707,437.5,437.0,i1801,437.0,620,10:35:38
16708,437.5,437.0,i1801,437.0,71,10:35:40
16709,437.5,437.0,i1801,437.0,74,10:35:41
16710,437.5,437.0,i1801,437.0,763,10:35:41
16711,437.5,437.0,i1801,437.0,314,10:35:41
16712,437.5,437.0,i1801,437.0,74,10:35:43
16713,437.5,437.0,i1801,437.0,520,10:35:43
16714,437.5,437.0,i1801,437.0,72,10:35:44
16715,437.5,437.0,i1801,437.0,571,10:35:42
16716,437.5,437.0,i1801,437.0,312,10:35:44
16717,437.5,437.0,i1801,437.0,47,10:35:45
16718,437.5,437.0,i1801,437.0,489,10:35:45
16719,437.5,437.0,i1801,437.0,45,10:35:47
16720,437.5,437.0,i1801,437.0,574,10:35:46
16721,437.5,437.0,i1801,437.0,51,10:35:48
16722,437.5,437.0,i1801,437.0,565,10:35:48
16723,437.5,437.0,i1801,437.0,228,10:35:47
16724,437.5,437.0,i1801,437.0,71,10:35:49
16725,437.5,437.0,i1801,437.0,558,10:35:49
16726,437.5,437.0,i1801,437.0,73,10:35:50
16727,437.5,437.0,i1801,437.0,843,10:35:50
16728,437.5,437.0,i1801,437.0,92,10:35:52
16729,437.5,437.0,i1801,437.0,572,10:35:50
16730,437.5,437.0,i1801,437.0,548,10:35:51
16731,437.5,437.0,i1801,437.0,83,10:35:53
16732,437.5,437.0,i1801,437.0,597,10:35:52
16733,437.5,437.0,i1801,437.0,564,10:35:53
16734,437.5,437.0,i1801,437.0,8,10:35:54
16735,437.5,437.0,i1801,437.0,389,10:35:54
16736,437.5,437.0,i1801,437.0,953,10:35:54
16737,437.5,437.0,i1801,437.0,323,10:35:55
16738,437.5,437.0,i1801,437.0,919,10:35:55
16739,437.5,437.0,i1801,437.0,573,10:35:59
16740,437.5,437.0,i1801,437.0,869,10:35:56
16741,437.5,437.0,i1801,437.0,409,10:35:56
16742,437.5,437.0,i1801,437.0,821,10:35:58
16743,437.5,437.0,i1801,437.0,556,10:35:57
16744,437.5,437.0,i1801,437.0,578,10:36:00
16745,437.5,437.0,i1801,437.0,74,10:36:00
16746,437.5,437.0,i1801,437.0,897,10:36:00
16747,437.5,437.0,i1801,437.0,427,10:36:01
16748,437.5,437.0,i1801,437.0,94,10:36:02
16749,437.5,437.0,i1801,437.0,40,10:36:03
16750,437.5,437.0,i1801,437.0,74,10:36:04
16751,437.5,437.0,i1801,437.0,492,10:36:03
16752,437.5,437.0,i1801,437.0,92,10:36:08
16753,437.5,437.0,i1801,437.0,86,10:36:05
16754,437.5,437.0,i1801,437.0,582,10:36:06
16755,437.5,437.0,i1801,437.0,469,10:36:08
16756,437.5,437.0,i1801,437.0,579,10:36:04
16757,437.5,437.0,i1801,437.0,555,10:36:07
16758,437.5,437.0,i1801,437.0,530,10:36:05
16759,437.5,437.0,i1801,437.0,814,10:36:09
16760,437.5,437.0,i1801,437.0,74,10:36:11
16761,437.5,437.0,i1801,437.0,533,10:36:11
16762,437.5,437.0,i1801,437.0,545,10:36:10
16763,437.5,437.0,i1801,437.0,823,10:36:11
16764,437.5,437.0,i1801,437.0,517,10:36:09
16765,437.0,436.5,i1801,437.0,582,10:36:15
16766,437.5,436.5,i1801,437.0,575,10:36:14
16767,437.0,436.5,i1801,437.0,574,10:36:16
16768,437.0,436.5,i1801,437.0,712,10:36:16
16769,437.5,437.0,i1801,437.0,591,10:36:13
16770,437.5,437.0,i1801,437.0,851,10:36:12
16771,437.0,436.5,i1801,437.0,94,10:36:15
16772,437.5,437.0,i1801,437.0,565,10:36:12
16773,437.0,436.5,i1801,437.0,90,10:36:16
16774,437.5,437.0,i1801,437.0,62,10:36:14
16775,437.0,436.5,i1801,437.0,968,10:36:17
16776,437.0,436.5,i1801,437.0,389,10:36:17
16777,437.0,436.5,i1801,437.0,296,10:36:19
16778,437.0,436.5,i1801,437.0,949,10:36:19
16779,437.0,436.5,i1801,437.0,574,10:36:18
16780,437.0,436.5,i1801,437.0,299,10:36:20
16781,437.0,436.5,i1801,437.0,95,10:36:19
16782,437.0,436.5,i1801,437.0,443,10:36:21
16783,437.0,436.5,i1801,437.0,975,10:36:21
16784,437.0,436.5,i1801,437.0,507,10:36:22
16785,437.0,436.5,i1801,436.5,971,10:36:22
16786,437.0,436.5,i1801,437.0,987,10:36:20
16787,437.0,436.5,i1801,436.5,52,10:36:24
16788,437.0,436.5,i1801,436.5,327,10:36:23
16789,437.0,436.5,i1801,436.5,487,10:36:24
16790,437.0,436.5,i1801,436.5,91,10:36:25
16791,437.0,436.5,i1801,437.0,340,10:36:25
16792,437.0,436.5,i1801,437.0,16,10:36:26
16793,437.0,436.5,i1801,437.0,386,10:36:26
16794,437.0,436.5,i1801,437.0,999,10:36:26
16795,437.0,436.5,i1801,437.0,542,10:36:27
16796,437.0,436.5,i1801,437.0,15,10:36:28
16797,437.0,436.5,i1801,437.0,562,10:36:28
16798,437.0,436.5,i1801,437.0,88,10:36:29
16799,437.0,436.5,i1801,437.0,434,10:36:29
16800,437.0,436.5,i1801,437.0,763,10:36:29
16801,437.0,436.5,i1801,437.0,576,10:36:30
16802,437.0,436.5,i1801,437.0,990,10:36:31
16803,437.0,436.5,i1801,437.0,569,10:36:33
16804,437.0,436.5,i1801,437.0,472,10:36:31
16805,437.0,436.5,i1801,437.0,925,10:36:32
16806,437.0,436.5,i1801,437.0,491,10:36:34
16807,437.0,436.5,i1801,437.0,20,10:36:34
16808,437.0,436.5,i1801,437.0,991,10:36:34
16809,437.0,436.5,i1801,437.0,392,10:36:35
16810,437.0,436.5,i1801,437.0,936,10:36:35
16811,437.0,436.5,i1801,437.0,889,10:36:36
16812,437.0,436.5,i1801,437.0,559,10:36:36
16813,437.0,436.5,i1801,437.0,594,10:36:37
16814,437.0,436.5,i1801,437.0,447,10:36:38
16815,437.0,436.5,i1801,437.0,412,10:36:39
16816,437.0,436.5,i1801,437.0,982,10:36:39
16817,437.0,436.5,i1801,437.0,927,10:36:40
16818,437.0,436.5,i1801,437.0,506,10:36:40
16819,437.0,436.5,i1801,437.0,564,10:36:41
16820,437.0,436.5,i1801,437.0,553,10:36:42
16821,437.0,436.5,i1801,437.0,424,10:36:43
16822,437.0,436.5,i1801,437.0,915,10:36:42
16823,437.0,436.5,i1801,437.0,593,10:36:47
16824,437.0,436.5,i1801,437.0,840,10:36:49
16825,437.0,436.5,i1801,437.0,432,10:36:52
16826,437.0,436.5,i1801,437.0,63,10:36:53
16827,437.0,436.5,i1801,437.0,77,10:36:52
16828,437.0,436.5,i1801,437.0,25,10:36:51
16829,437.0,436.5,i1801,437.0,533,10:36:53
16830,437.0,436.5,i1801,437.0,798,10:36:53
16831,437.0,436.5,i1801,437.0,321,10:36:54
16832,437.0,436.5,i1801,437.0,77,10:36:55
16833,437.0,436.5,i1801,437.0,874,10:36:55
16834,437.0,436.5,i1801,437.0,358,10:36:56
16835,437.0,436.5,i1801,437.0,53,10:36:57
16836,437.0,436.5,i1801,437.0,46,10:36:58
16837,437.0,436.5,i1801,437.0,997,10:36:58
16838,437.0,436.5,i1801,437.0,546,10:36:59
16839,437.0,436.5,i1801,437.0,927,10:36:59
16840,437.0,436.5,i1801,437.0,37,10:37:02
16841,437.0,436.5,i1801,436.5,976,10:37:02
16842,437.0,436.5,i1801,436.5,574,10:37:02
16843,437.0,436.5,i1801,436.5,571,10:37:03
16844,437.0,436.5,i1801,436.5,514,10:37:04
16845,437.0,436.5,i1801,436.5,76,10:37:04
16846,437.0,436.5,i1801,436.5,360,10:37:05
16847,437.0,436.5,i1801,437.0,918,10:37:11
16848,437.0,436.5,i1801,436.5,639,10:37:10
16849,437.0,436.5,i1801,437.0,16,10:37:15
16850,437.0,436.5,i1801,437.0,356,10:37:11
16851,437.0,436.0,i1801,436.5,72,10:37:28
16852,437.0,436.0,i1801,436.5,4,10:37:30
16853,437.0,436.5,i1801,436.5,73,10:37:32
16854,437.0,436.0,i1801,436.5,392,10:37:28
16855,437.0,436.5,i1801,436.5,397,10:37:32
16856,436.5,436.0,i1801,436.5,73,10:37:34
16857,436.5,436.0,i1801,436.5,533,10:37:34
16858,436.5,436.0,i1801,436.5,457,10:37:35
16859,436.5,436.0,i1801,436.5,68,10:37:36
16860,436.5,436.0,i1801,436.5,74,10:37:35
16861,436.5,436.0,i1801,436.5,507,10:37:36
16862,436.5,436.0,i1801,436.5,775,10:37:36
16863,436.5,436.0,i1801,436.5,321,10:37:37
16864,436.5,436.0,i1801,436.5,324,10:37:38
16865,436.5,436.0,i1801,436.5,567,10:37:40
16866,436.5,436.0,i1801,436.5,402,10:37:41
16867,436.5,436.0,i1801,436.5,7,10:37:41
16868,436.5,436.0,i1801,436.5,41,10:37:42
16869,436.5,436.0,i1801,436.5,470,10:37:42
16870,436.5,436.0,i1801,436.5,522,10:37:43
16871,436.5,436.0,i1801,436.5,72,10:37:44
16872,436.5,436.0,i1801,436.5,71,10:37:43
16873,436.5,436.0,i1801,436.5,978,10:37:44
16874,436.5,436.0,i1801,436.5,377,10:37:44
16875,436.5,436.0,i1801,436.5,573,10:37:45
16876,436.5,436.0,i1801,436.5,379,10:37:47
16877,436.5,436.0,i1801,436.5,920,10:37:45
16878,436.5,436.0,i1801,436.5,558,10:37:46
16879,436.5,436.0,i1801,436.5,73,10:37:47
16880,436.5,436.0,i1801,436.5,23,10:37:48
16881,436.5,436.0,i1801,436.5,596,10:37:49
16882,436.5,436.0,i1801,436.5,46,10:37:50
16883,436.5,436.0,i1801,436.5,572,10:37:48
16884,436.5,436.0,i1801,436.5,939,10:37:48
16885,436.5,436.0,i1801,436.0,581,10:37:50
16886,436.5,436.0,i1801,436.0,804,10:37:50
16887,436.5,436.0,i1801,436.0,577,10:37:51
16888,436.5,436.0,i1801,436.0,857,10:37:51
16889,436.5,436.0,i1801,436.0,667,10:37:52
16890,436.5,436.0,i1801,436.0,573,10:37:52
16891,436.5,436.0,i1801,436.0,396,10:37:54
16892,436.5,436.0,i1801,436.0,546,10:37:53
16893,436.5,436.0,i1801,436.0,572,10:37:56
16894,436.5,436.0,i1801,436.0,331,10:37:57
16895,436.5,436.0,i1801,436.0,72,10:37:59
16896,436.5,436.0,i1801,436.0,525,10:37:59
16897,436.5,436.0,i1801,436.0,957,10:38:01
16898,436.5,436.0,i1801,436.0,95,10:38:08
16899,436.5,436.0,i1801,436.0,560,10:38:12
16900,436.5,436.0,i1801,436.0,989,10:38:05
16901,436.5,436.0,i1801,436.0,500,10:38:03
16902,436.5,436.0,i1801,436.0,978,10:38:18
16903,436.5,436.0,i1801,436.0,391,10:38:16
16904,436.5,436.0,i1801,436.0,56,10:38:25
16905,436.5,436.0,i1801,436.0,81,10:38:26
16906,436.5,436.0,i1801,436.0,592,10:38:28
16907,436.5,436.0,i1801,436.0,429,10:38:35
16908,436.5,436.0,i1801,436.0,71,10:38:41
16909,436.0,435.5,i1801,436.0,594,10:38:41
16910,436.5,436.0,i1801,436.0,585,10:38:27
16911,436.0,435.5,i1801,436.0,53,10:38:42
16912,436.0,435.5,i1801,436.0,597,10:38:42
16913,436.0,435.5,i1801,436.0,380,10:38:43
16914,436.0,435.5,i1801,436.0,10,10:38:43
16915,436.0,435.5,i1801,436.0,94,10:38:44
16916,436.0,435.5,i1801,436.0,573,10:38:44
16917,436.0,435.5,i1801,436.0,69,10:38:45
16918,436.0,435.5,i1801,436.0,584,10:38:45
16919,436.0,435.5,i1801,436.0,84,10:38:46
16920,436.0,435.5,i1801,436.0,572,10:38:46
16921,436.0,435.5,i1801,436.0,70,10:38:47
16922,436.0,435.5,i1801,436.0,551,10:38:47
16923,436.0,435.5,i1801,436.0,71,10:38:49
16924,436.0,435.5,i1801,436.0,560,10:38:49
16925,436.0,435.5,i1801,436.0,499,10:38:48
16926,436.0,435.5,i1801,436.0,80,10:38:48
16927,436.0,435.5,i1801,436.0,58,10:38:52
